ID,Date,Res,Add,Temp,Res 2,,,,,Dry mass,,,
EN2-1,7/2/2021,2.610940847,Cellulose- 90,-2,0.579136602,,,,,,,,
EN2-1,7/8/2021,1.393767238,Cellulose- 90,-2,0.309153546,,,,,,,,
EN2-1,7/17/2021,2.11379685,Cellulose- 90,-2,0.468864366,,,,,,,,
EN2-1,7/23/2021,2.334357518,Cellulose- 90,-2,0.51778725,,,,,,,,
EN2-1,7/30/2021,1.057319224,Cellulose- 90,-2,0.234525521,,,,,,,,
EN2-1,8/6/2021,1.911787193,Cellulose- 90,-2,0.424056309,,,,,,,,
EN2-2,6/2/2021,4.130694211,Cellulose- 90,-2,0.916235315,,,,,,,,
EN2-2,6/11/2021,4.236821056,Cellulose- 90,-2,0.939775465,,,,,,,,
EN2-2,6/18/2021,1.440636551,Cellulose- 90,-2,0.319549697,,,,,,,,
EN2-2,6/25/2021,1.760493484,Cellulose- 90,-2,0.39049763,,,,,,,,
EN2-2,7/2/2021,1.760493482,Cellulose- 90,-2,0.39049763,,,,,,,,
EN2-2,7/8/2021,1.389044786,Cellulose- 90,-2,0.308106052,,,,,,,,
EN2-2,7/17/2021,0.955484936,Cellulose- 90,-2,0.211937509,,,,,,,,
EN2-2,7/23/2021,0.699009822,Cellulose- 90,-2,0.155048389,,,,,,,,
EN2-2,7/30/2021,0.98265857,Cellulose- 90,-2,0.217964932,,,,,,,,
EN2-2,8/6/2021,0.716903503,Cellulose- 90,-2,0.159017413,,,,,,,,
EN2-3,6/2/2021,1.457974864,Cellulose- 90,-2,0.323395533,,,,,,,,
EN2-3,6/11/2021,2.975953526,Cellulose- 90,-2,0.660100597,,,,,,,,
EN2-3,6/18/2021,3.002080017,Cellulose- 90,-2,0.665895752,,,,,,,,
EN2-3,6/25/2021,3.089019172,Cellulose- 90,-2,0.685179853,,,,,,,,
EN2-3,7/2/2021,3.089019171,Cellulose- 90,-2,0.685179853,,,,,,,,
EN2-3,7/8/2021,1.310439054,Cellulose- 90,-2,0.2906704,,,,,,,,
EN2-3,7/17/2021,1.832247718,Cellulose- 90,-2,0.406413542,,,,,,,,
EN2-3,7/23/2021,2.692814872,Cellulose- 90,-2,0.597297199,,,,,,,,
EN2-3,7/30/2021,1.727218135,Cellulose- 90,-2,0.383116777,,,,,,,,
EN2-3,8/6/2021,1.363995438,Cellulose- 90,-2,0.30254982,,,,,,,,
EN2-4,6/2/2021,0.344342008,Cellulose- 90,-2,0.076379004,,,,,,,,
EN2-4,6/11/2021,1.617748989,Cellulose- 90,-2,0.358835266,,,,,,,,
EN2-4,6/18/2021,0.280609004,Cellulose- 90,-2,0.062242293,,,,,,,,
EN2-4,6/25/2021,1.190509592,Cellulose- 90,-2,0.264068671,,,,,,,,
EN2-4,7/2/2021,1.190509592,Cellulose- 90,-2,0.264068671,,,,,,,,
EN2-4,7/8/2021,0.08107756,Cellulose- 90,-2,0.017983932,,,,,,,,
EN2-4,7/17/2021,1.156964965,Cellulose- 90,-2,0.256628088,,,,,,,,
EN2-4,7/23/2021,0.39477272,Cellulose- 90,-2,0.087565114,,,,,,,,
EN2-4,7/30/2021,0.707990913,Cellulose- 90,-2,0.157040498,,,,,,,,
EN2-4,8/6/2021,0.128820541,Cellulose- 90,-2,0.028573872,,,,,,,,
EN6-1,6/2/2021,2.048286324,Cellulose- 90,-6,0.454333381,,,,,,,,
EN6-1,6/11/2021,1.180639987,Cellulose- 90,-6,0.261879479,,,,,,,,
EN6-1,6/18/2021,1.755927242,Cellulose- 90,-6,0.389484786,,,,,,,,
EN6-1,6/25/2021,2.345179825,Cellulose- 90,-6,0.520187761,,,,,,,,
EN6-1,7/2/2021,2.345179823,Cellulose- 90,-6,0.520187761,,,,,,,,
EN6-1,7/8/2021,0.576725739,Cellulose- 90,-6,0.127924378,,,,,,,,
EN6-1,7/17/2021,1.442681082,Cellulose- 90,-6,0.320003198,,,,,,,,
EN6-1,7/23/2021,1.207184069,Cellulose- 90,-6,0.267767261,,,,,,,,
EN6-1,7/30/2021,1.166149043,Cellulose- 90,-6,0.258665222,,,,,,,,
EN6-1,8/6/2021,0.147420104,Cellulose- 90,-6,0.032699469,,,,,,,,
EN6-1,8/13/2021,0.227839975,Cellulose- 90,-6,0.050537518,,,,,,,,
EN6-2,6/2/2021,2.277452072,Cellulose- 90,-6,0.50516497,,,,,,,,
EN6-2,6/11/2021,2.089751564,Cellulose- 90,-6,0.463530846,,,,,,,,
EN6-2,6/18/2021,1.462832335,Cellulose- 90,-6,0.324472976,,,,,,,,
EN6-2,6/25/2021,1.953552654,Cellulose- 90,-6,0.433320367,,,,,,,,
EN6-2,7/2/2021,1.953552655,Cellulose- 90,-6,0.433320367,,,,,,,,
EN6-2,7/8/2021,0.577434683,Cellulose- 90,-6,0.12808163,,,,,,,,
EN6-2,7/17/2021,0.972672316,Cellulose- 90,-6,0.215749867,,,,,,,,
EN6-2,7/23/2021,1.035942784,Cellulose- 90,-6,0.229783982,,,,,,,,
EN6-2,7/30/2021,0.94053771,Cellulose- 90,-6,0.208622043,,,,,,,,
EN6-2,8/6/2021,0.204282145,Cellulose- 90,-6,0.045312121,,,,,,,,
EN6-2,8/13/2021,0.284799969,Cellulose- 90,-6,0.063171897,,,,,,,,
EN6-3,6/2/2021,2.180307358,Cellulose- 90,-6,0.483617159,,,,,,,,
EN6-3,6/11/2021,1.752534979,Cellulose- 90,-6,0.388732343,,,,,,,,
EN6-3,6/18/2021,2.265249573,Cellulose- 90,-6,0.502458316,,,,,,,,
EN6-3,6/25/2021,2.159913312,Cellulose- 90,-6,0.479093526,,,,,,,,
EN6-3,7/2/2021,2.159913313,Cellulose- 90,-6,0.479093526,,,,,,,,
EN6-3,7/8/2021,0.543289483,Cellulose- 90,-6,0.120507834,,,,,,,,
EN6-3,7/17/2021,1.229849194,Cellulose- 90,-6,0.272794646,,,,,,,,
EN6-3,7/23/2021,1.810081559,Cellulose- 90,-6,0.401496834,,,,,,,,
EN6-3,7/30/2021,1.163152258,Cellulose- 90,-6,0.258000501,,,,,,,,
EN6-3,8/6/2021,0.166374118,Cellulose- 90,-6,0.036903686,,,,,,,,
EN6-3,8/13/2021,0.24682664,Cellulose- 90,-6,0.054748977,,,,,,,,
EN6-4,6/2/2021,1.028497084,Cellulose- 90,-6,0.22813244,,,,,,,,
EN6-4,6/11/2021,1.566970949,Cellulose- 90,-6,0.347572114,,,,,,,,
EN6-4,6/18/2021,1.381791799,Cellulose- 90,-6,0.306497257,,,,,,,,
EN6-4,6/25/2021,2.29492316,Cellulose- 90,-6,0.509040257,,,,,,,,
EN6-4,7/2/2021,2.294923159,Cellulose- 90,-6,0.509040257,,,,,,,,
EN6-4,7/8/2021,0.323313743,Cellulose- 90,-6,0.071714693,,,,,,,,
EN6-4,7/17/2021,0.973178652,Cellulose- 90,-6,0.215862178,,,,,,,,
EN6-4,7/23/2021,1.091741352,Cellulose- 90,-6,0.242160744,,,,,,,,
EN6-4,7/30/2021,1.015704961,Cellulose- 90,-6,0.225295001,,,,,,,,
EN6-4,8/6/2021,0.109512078,Cellulose- 90,-6,0.024291034,,,,,,,,
EN6-4,8/13/2021,0.189866646,Cellulose- 90,-6,0.042114598,,,,,,,,
F10-1,6/2/2021,67.56249386,None,10,14.98613542,,,,,,,,
F10-1,6/11/2021,113.6785,None,10,25.21519408,,,,,,,,
F10-1,6/18/2021,89.28345694,None,10,19.80409396,,,,,,,,
F10-1,6/25/2021,129.6495003,None,10,25.92990005,,,,,,,,
F10-1,7/2/2021,84.67069289,None,10,18.78093003,,,,,,,,
F10-1,7/8/2021,31.33710955,None,10,6.950930029,,,,,,,,
F10-1,7/17/2021,7.284174291,None,10,1.615713336,,,,,,,,
F10-1,7/23/2021,26.15536446,None,10,5.801559585,,,,,,,,
F10-2,6/2/2021,61.25237132,None,10,13.58647793,,,,,,,,
F10-2,6/11/2021,120.0509245,None,10,26.62867088,,,,,,,,
F10-2,6/18/2021,91.03928111,None,10,20.19355588,,,,,,,,
F10-2,6/25/2021,137.3399405,None,10,27.46798809,,,,,,,,
F10-2,7/2/2021,89.52464241,None,10,19.85759166,,,,,,,,
F10-2,7/8/2021,36.19105908,None,10,8.027591663,,,,,,,,
F10-2,7/17/2021,12.61046406,None,10,2.797145448,,,,,,,,
F10-2,7/23/2021,24.30133656,None,10,5.390314949,,,,,,,,
F10-3,6/2/2021,63.24612288,None,10,14.02871487,,,,,,,,
F10-3,6/11/2021,103.6561868,None,10,22.99213016,,,,,,,,
F10-3,6/18/2021,74.65719684,None,10,16.55982185,,,,,,,,
F10-3,6/25/2021,117.6129047,None,10,23.52258093,,,,,,,,
F10-3,7/2/2021,77.07359499,None,10,17.09580665,,,,,,,,
F10-3,7/8/2021,23.74001165,None,10,5.265806651,,,,,,,,
F10-3,7/17/2021,5.154845155,None,10,1.143403731,,,,,,,,
F10-3,7/23/2021,27.50870149,None,10,6.101745247,,,,,,,,
F10-4,6/2/2021,55.15690053,None,10,12.23443265,,,,,,,,
F10-4,6/11/2021,121.8531398,None,10,27.02842287,,,,,,,,
F10-4,6/18/2021,78.97937101,None,10,17.51852961,,,,,,,,
F10-4,6/25/2021,135.4684887,None,10,27.09369773,,,,,,,,
F10-4,7/2/2021,88.34344442,None,10,19.59558841,,,,,,,,
F10-4,7/8/2021,35.00986109,None,10,7.765588412,,,,,,,,
F10-4,7/17/2021,17.54546277,None,10,3.891784718,,,,,,,,
F10-4,7/23/2021,24.53519687,None,10,5.442187846,,,,,,,,
F2-1,6/2/2021,18.76850752,None,2,4.16307006,,,,,,,,
F2-1,6/11/2021,42.96534903,None,2,9.530206808,,,,,,,,
F2-1,6/18/2021,27.1477719,None,2,6.021686927,,,,,,,,
F2-1,6/25/2021,61.5100342,None,2,12.30200684,,,,,,,,
F2-1,7/2/2021,50.50238084,None,2,11.20200684,,,,,,,,
F2-1,7/8/2021,11.70226889,None,2,2.59569735,,,,,,,,
F2-1,7/17/2021,2.099306519,None,2,0.465650244,,,,,,,,
F2-1,7/23/2021,20.9393676,None,2,4.644591704,,,,,,,,
F2-1,7/30/2021,5.373306531,None,2,1.191860968,,,,,,,,
F2-2,6/2/2021,19.26459142,None,2,4.273107154,,,,,,,,
F2-2,6/11/2021,43.44188114,None,2,9.635907092,,,,,,,,
F2-2,6/18/2021,39.31563739,None,2,8.720658939,,,,,,,,
F2-2,6/25/2021,59.435039,None,2,11.8870078,,,,,,,,
F2-2,7/2/2021,48.63142683,None,2,10.7870078,,,,,,,,
F2-2,7/8/2021,11.82519677,None,2,2.622964163,,,,,,,,
F2-2,7/17/2021,4.038652222,None,2,0.895819347,,,,,,,,
F2-2,7/23/2021,20.9626724,None,2,4.649760977,,,,,,,,
F2-2,7/30/2021,4.972789116,None,2,1.103021615,,,,,,,,
F2-3,6/2/2021,25.03024016,None,2,5.55199412,,,,,,,,
F2-3,6/11/2021,33.63279587,None,2,7.460139565,,,,,,,,
F2-3,6/18/2021,23.71194853,None,2,5.259581928,,,,,,,,
F2-3,6/25/2021,64.0963121,None,2,12.81926242,,,,,,,,
F2-3,7/2/2021,52.83434141,None,2,11.71926242,,,,,,,,
F2-3,7/8/2021,13.42948684,None,2,2.978814086,,,,,,,,
F2-3,7/17/2021,0.440204746,None,2,0.097642458,,,,,,,,
F2-3,7/23/2021,21.16090653,None,2,4.693731578,,,,,,,,
F2-3,7/30/2021,4.529141506,None,2,1.004615491,,,,,,,,
F2-4,6/2/2021,15.98098496,None,2,3.544765609,,,,,,,,
F2-4,6/11/2021,31.68247336,None,2,7.02753568,,,,,,,,
F2-4,6/18/2021,25.49730098,None,2,5.655593564,,,,,,,,
F2-4,6/25/2021,72.12797665,None,2,14.42559533,,,,,,,,
F2-4,7/2/2021,60.07622561,None,2,13.32559533,,,,,,,,
F2-4,7/8/2021,11.03360411,None,2,2.447379839,,,,,,,,
F2-4,7/17/2021,0.436226137,None,2,0.096759956,,,,,,,,
F2-4,7/23/2021,11.15615377,None,2,2.474562759,,,,,,,,
F2-4,7/30/2021,4.675538824,None,2,1.037088094,,,,,,,,
F6-1,6/2/2021,57.29399261,None,6,12.70846416,,,,,,,,
F6-1,6/11/2021,85.87922162,None,6,19.04899555,,,,,,,,
F6-1,6/18/2021,71.75434602,None,6,15.91593627,,,,,,,,
F6-1,6/25/2021,75.8432567,None,6,15.16865134,,,,,,,,
F6-1,7/2/2021,46.10373532,None,6,10.22633686,,,,,,,,
F6-1,7/8/2021,17.10204224,None,6,3.793428962,,,,,,,,
F6-1,7/17/2021,4.277777778,None,6,0.948860136,,,,,,,,
F6-1,7/23/2021,28.77107568,None,6,6.381754309,,,,,,,,
F6-1,7/26/2021,7.229723433,None,6,1.603635512,,,,,,,,
F6-2,6/2/2021,57.12237847,None,6,12.67039818,,,,,,,,
F6-2,6/11/2021,67.94742351,None,6,15.07151723,,,,,,,,
F6-2,6/18/2021,67.28921857,None,6,14.92551983,,,,,,,,
F6-2,6/25/2021,64.80711075,None,6,12.96142215,,,,,,,,
F6-2,7/2/2021,39.73514336,None,6,8.813710173,,,,,,,,
F6-2,7/8/2021,9.937376279,None,6,2.204223944,,,,,,,,
F6-2,7/17/2021,8.028718231,None,6,1.780861715,,,,,,,,
F6-2,7/23/2021,20.13402788,None,6,4.465958125,,,,,,,,
F6-2,7/26/2021,4.067021874,None,6,0.902112061,,,,,,,,
F6-3,6/2/2021,50.89788811,None,6,11.28973489,,,,,,,,
F6-3,6/11/2021,41.65911218,None,6,9.240468506,,,,,,,,
F6-3,6/18/2021,83.08697443,None,6,18.42964313,,,,,,,,
F6-3,6/25/2021,59.18868315,None,6,11.83773663,,,,,,,,
F6-3,7/2/2021,36.49293609,None,6,8.094551443,,,,,,,,
F6-3,7/8/2021,6.289893101,None,6,1.395170374,,,,,,,,
F6-3,7/17/2021,7.882603463,None,6,1.748451785,,,,,,,,
F6-3,7/23/2021,22.89332449,None,6,5.078001735,,,,,,,,
F6-3,7/26/2021,6.739760163,None,6,1.494956044,,,,,,,,
F6-4,6/2/2021,55.30989653,None,6,12.26836892,,,,,,,,
F6-4,6/11/2021,65.70549458,None,6,14.5742317,,,,,,,,
F6-4,6/18/2021,71.74216806,None,6,15.91323506,,,,,,,,
F6-4,6/25/2021,71.33384955,None,6,14.26676991,,,,,,,,
F6-4,7/2/2021,43.50150679,None,6,9.649132745,,,,,,,,
F6-4,7/8/2021,14.17453514,None,6,3.144074338,,,,,,,,
F6-4,7/17/2021,1.743778802,None,6,0.386790122,,,,,,,,
F6-4,7/23/2021,22.7532127,None,6,5.046923334,,,,,,,,
F6-4,7/26/2021,7.050760251,None,6,1.563939427,,,,,,,,
FN2-1,6/2/2021,3.436430923,None,-2,0.762239761,,,,,,,,
FN2-1,6/11/2021,2.576141521,None,-2,0.571417713,,,,,,,,
FN2-1,6/18/2021,1.631124679,None,-2,0.361802147,,,,,,,,
FN2-1,6/25/2021,2.315952619,None,-2,0.513704832,,,,,,,,
FN2-1,7/2/2021,2.315952618,None,-2,0.513704832,,,,,,,,
FN2-1,7/8/2021,1.07667553,None,-2,0.238818972,,,,,,,,
FN2-1,7/17/2021,0.826882356,None,-2,0.183411983,,,,,,,,
FN2-1,7/23/2021,1.710769385,None,-2,0.379468256,,,,,,,,
FN2-1,7/30/2021,0.930838807,None,-2,0.206470715,,,,,,,,
FN2-1,8/6/2021,0.584367344,None,-2,0.129619374,,,,,,,,
FN2-2,6/2/2021,2.061624849,None,-2,0.457292018,,,,,,,,
FN2-2,6/11/2021,2.704032187,None,-2,0.599785328,,,,,,,,
FN2-2,6/18/2021,0.98404071,None,-2,0.218271507,,,,,,,,
FN2-2,6/25/2021,2.187384388,None,-2,0.485186925,,,,,,,,
FN2-2,7/2/2021,2.187384387,None,-2,0.485186925,,,,,,,,
FN2-2,7/8/2021,1.191346033,None,-2,0.264254203,,,,,,,,
FN2-2,7/17/2021,1.37615267,None,-2,0.305246433,,,,,,,,
FN2-2,7/23/2021,1.858074281,None,-2,0.41214217,,,,,,,,
FN2-2,7/30/2021,0.745784786,None,-2,0.165423613,,,,,,,,
FN2-2,8/6/2021,0.925171058,None,-2,0.205213543,,,,,,,,
FN2-3,6/2/2021,3.682330053,None,-2,0.816783006,,,,,,,,
FN2-3,6/11/2021,1.603272093,None,-2,0.355624124,,,,,,,,
FN2-3,6/18/2021,0.766859514,None,-2,0.170098229,,,,,,,,
FN2-3,6/25/2021,2.007044574,None,-2,0.445185488,,,,,,,,
FN2-3,7/2/2021,2.007044575,None,-2,0.445185488,,,,,,,,
FN2-3,7/8/2021,0.011609345,None,-2,0.002575086,,,,,,,,
FN2-3,7/17/2021,0.652976704,None,-2,0.144837716,,,,,,,,
FN2-3,7/23/2021,1.441498773,None,-2,0.319740948,,,,,,,,
FN2-3,7/30/2021,0.546640526,None,-2,0.121251133,,,,,,,,
FN2-3,8/6/2021,0.280098198,None,-2,0.06212899,,,,,,,,
FN2-4,6/2/2021,7.19284187,None,-2,1.595454759,,,,,,,,
FN2-4,6/11/2021,2.394685361,None,-2,0.531168657,,,,,,,,
FN2-4,6/18/2021,2.110053365,None,-2,0.468034018,,,,,,,,
FN2-4,6/25/2021,2.335087432,None,-2,0.517949153,,,,,,,,
FN2-4,7/2/2021,2.335087431,None,-2,0.517949153,,,,,,,,
FN2-4,7/8/2021,0.01158608,None,-2,0.002569925,,,,,,,,
FN2-4,7/17/2021,1.412358414,None,-2,0.313277282,,,,,,,,
FN2-4,7/23/2021,1.992469625,None,-2,0.441952597,,,,,,,,
FN2-4,7/30/2021,0.657659794,None,-2,0.145876479,,,,,,,,
FN2-4,8/6/2021,1.057030972,None,-2,0.234461583,,,,,,,,
FN6-1,6/2/2021,1.230633044,None,-6,0.272968512,,,,,,,,
FN6-1,6/11/2021,1.894966289,None,-6,0.42032524,,,,,,,,
FN6-1,6/18/2021,1.432247099,None,-6,0.317688821,,,,,,,,
FN6-1,6/25/2021,1.893917616,None,-6,0.420092632,,,,,,,,
FN6-1,7/2/2021,1.893917616,None,-6,0.420092632,,,,,,,,
FN6-1,7/8/2021,0.380522191,None,-6,0.084404183,,,,,,,,
FN6-1,7/17/2021,1.125213728,None,-6,0.2495853,,,,,,,,
FN6-1,7/23/2021,0.994459133,None,-6,0.220582432,,,,,,,,
FN6-1,7/30/2021,0.982254169,None,-6,0.217875232,,,,,,,,
FN6-1,8/6/2021,0.966374118,None,-6,0.214352854,,,,,,,,
FN6-1,8/13/2021,0.24682664,None,-6,0.054748977,,,,,,,,
FN6-2,6/2/2021,1.725534763,None,-6,0.382743386,,,,,,,,
FN6-2,6/11/2021,2.169618328,None,-6,0.48124621,,,,,,,,
FN6-2,6/18/2021,0.813669249,None,-6,0.180481164,,,,,,,,
FN6-2,6/25/2021,1.751892225,None,-6,0.388589773,,,,,,,,
FN6-2,7/2/2021,1.751892227,None,-6,0.388589773,,,,,,,,
FN6-2,7/8/2021,0.42749873,None,-6,0.094824118,,,,,,,,
FN6-2,7/17/2021,1.019194571,None,-6,0.226069036,,,,,,,,
FN6-2,7/23/2021,1.053589054,None,-6,0.233698127,,,,,,,,
FN6-2,7/30/2021,1.013271302,None,-6,0.224755187,,,,,,,,
FN6-2,8/6/2021,0.985328131,None,-6,0.218557072,,,,,,,,
FN6-2,8/13/2021,0.265813304,None,-6,0.058960437,,,,,,,,
FN6-3,6/2/2021,1.57858955,None,-6,0.350149253,,,,,,,,
FN6-3,6/11/2021,1.805276159,None,-6,0.400430941,,,,,,,,
FN6-3,6/18/2021,1.031373744,None,-6,0.228770516,,,,,,,,
FN6-3,6/25/2021,1.916345565,None,-6,0.425067408,,,,,,,,
FN6-3,7/2/2021,1.916345564,None,-6,0.425067408,,,,,,,,
FN6-3,7/8/2021,0.011523903,None,-6,0.002556134,,,,,,,,
FN6-3,7/17/2021,1.087598279,None,-6,0.241241762,,,,,,,,
FN6-3,7/23/2021,0.990706325,None,-6,0.219750017,,,,,,,,
FN6-3,7/30/2021,1.914616532,None,-6,0.424683889,,,,,,,,
FN6-3,8/6/2021,0.934839435,None,-6,0.2073581,,,,,,,,
FN6-3,8/13/2021,0.474666615,None,-6,0.105286495,,,,,,,,
FN6-4,6/2/2021,1.526213168,None,-6,0.338531572,,,,,,,,
FN6-4,6/11/2021,1.658702013,None,-6,0.367919116,,,,,,,,
FN6-4,6/18/2021,0.27884046,None,-6,0.06185001,,,,,,,,
FN6-4,6/25/2021,1.739427881,None,-6,0.385825038,,,,,,,,
FN6-4,7/2/2021,1.73942788,None,-6,0.385825038,,,,,,,,
FN6-4,7/8/2021,0.3458762,None,-6,0.076719305,,,,,,,,
FN6-4,7/17/2021,1.101962923,None,-6,0.244428005,,,,,,,,
FN6-4,7/23/2021,1.206355386,None,-6,0.26758345,,,,,,,,
FN6-4,7/30/2021,0.964534495,None,-6,0.213944805,,,,,,,,
FN6-4,8/6/2021,1.247420104,None,-6,0.276692075,,,,,,,,
FN6-4,8/13/2021,0.094933323,None,-6,0.021057299,,,,,,,,
P1,5/27/2021,30.57893085,,4,6.782757305,,,,,,,,
P1,5/31/2021,22.49247343,,4,4.989088376,,,,,,,,
P2,5/27/2021,31.09846108,,4,6.897995063,,,,,,,,
P2,5/31/2021,26.01707798,,4,5.770886059,,,,,,,,
P3,5/27/2021,31.63422599,,4,7.01683386,,,,,,,,
P3,5/31/2021,16.60497771,,4,3.683174355,,,,,,,,
P4,5/27/2021,32.85108094,,4,7.286746234,,,,,,,,
P4,5/31/2021,27.291743,,4,6.053621368,,,,,,,,
P5,5/27/2021,29.10845532,,4,6.456588981,,,,,,,,
P5,5/31/2021,31.06285425,,4,6.890097062,,,,,,,,
P6,5/27/2021,32.21250199,,4,7.145102105,,,,,,,,
P6,5/31/2021,32.08386222,,4,7.11656833,,,,,,,,
